,id,review,label
541,542,tou yeh sala konsa mazdoor hai iskay pass itna pesa kahan sey ata hai isnay khud mana iskay london mai flats hain lekin phasa nawaz shareef yeh side sey nikal gaya or kisnay kaha ke yeh sahi banayega metro bus itni hi achi banayega tou pehlay jangla bus kyun kehta raha yeh nafsiyati or tumhara konsa bhai hai jo tumhay pata hai ke itni achi hukumat karay ga or na tum bilawal ko janti ho jo prediction kar rahi ho ke kuch nahi karay ga . ,negative
1679,1680,maroof actress model mathira ne 2014 mien apni all rounder performance se showbiz ke mukhtalif shobon par raaj karne ka aelaan kar diya,positive
6146,6147,bs yehi kam hyn inky meri roll no slip agai bt wahan pe id card na number ghalat diya how hy' now they r not picking up the phone,negative
1642,1643, amir yahya khan ki banai hui fauji adalat ne 1970 mein jahangir badar ko aik saal qaid ba-mushaqqat ki saza di jo bad naam zamana shahpur jail mein guzari,negative
2979,2980,mare sayhat bachou k nak naseeb ke dua,positive
2514,2515,hahahahahahahahahahahaha kamal kr di hahaha,positive
4179,4180,tum par 1000000000 bar lanat.ho harami khuwaja sary,negative
1340,1341,islami duniya mein edhi foundation har musibat aur mushkil waqt mein aham imadad farham karti hai.,positive
2229,2230,ek din esa bhi ayega k.. hum jamu kashmir ki wadion mai cricket khlengy...,positive
1536,1537,hahaaa..chawal.. kmal kr dyaa..!!,positive
59,60,allah app ko app ke naslo ko apny khazano say nawazay,positive
3451,3452,khud shahrukh khan ka is silsile mein yeh kehna hai ke major general shahnawaz in ke walid ke azeez the,positive
6213,6214,kal sy patani kia hua hua ha ny forward msges itny lamby lamby send kr rhy hain,negative
443,444, 1948 mein karachi mein peoples party ki bunyad bacha khan ne rakhi lakin iss se pashter ke iss nauzaidah jamat ka dhancah khara hota june 1948 mein griftar ker liye gaye,negative
3827,3828,oye hoye sab di shadiya. wah wah mola apko khushya ata kare. ameen,positive
783,784,kse 100 index 279 04 points k izafay k baad 34726 51 points per band,positive
3990,3991,good,positive
2005,2006, chief of army general asif nawaz jijuwa ki muat ki tehqiqati commotion mein shamil the jis ke sarbarah justice saif ur rehman the,positive
4362,4363,kher mubarak,positive
1326,1327,dosri aik wajah ye bhi thi ke wo ziyadah tar nagme ragon mein banate the jis ke leye waqat aur mehnat darker hote hain,positive
4819,4820,jhootay case awam ko quaid se dur nhi kr saktay farooq sattar ,negative
234,235,usey bhi report kaeu pemra par,negative
4608,4609,"28 september 2002 ko un ki gari be qabo ho kar mumbai ki aik bakery mein ghos gai jis ki wajah se bakery ke ahate mein soya howa aik shakhs halak ho gaya aur salman khan ko jail ki hawa khani pari, un par beparwahi se driving karne ka ilzam lagaya gaya",negative
2069,2070,aby sasta h yer muja kehta 1d ko bulata america s,negative
3127,3128,"jhoot he, agar ye baat sach he to hadees ka hawala do, warna admin tum jahannum k mustahiq ho",negative
314,315,esko bahduri nashanay bazi ma mahrat kah rd ay ha aur insani jan ka itna bara risk ni lana chaheya gharor to khuda ko bi pasand ni ha dakh k afsos huwa agar nasha chok jata to?,negative
386,387,har muqable mein hissa lene ke bad har athlete ko aik doctor dekhne aata tha aur usse check karta tha jab ke dosri saholaten is ke elawa thein,positive
5457,5458,exactlyðð,positive
1762,1763,gnda shks hai hai ye ,negative
823,824,besti ni ho gai ðð,negative
2675,2676,no maam... not at all,negative
398,399,ya allah rihai naseeb farma ameen,positive
2898,2899,23 august 2007 ko adalat nay sharif khandan ki darkhast par fayslah sunatay huay unki watan wapsi par hukumty aytayrazat rad kartay huyae puray khandan ko watan wapsi ki ayjazat daydi iss say pahlay nawaz sharif ki watan wapsi ki aik koshish nakamy say hamkinar hochuki thie bahar hal iss martabah unhain apnay maqsad mein kamyabi hasil huie aur 25 november 2007 ko woh apnay khandan kay himrah lahore pahonch gayae,negative
1908,1909,is liye ke hum kamiyabi ke muqabley mein apni nakaami se kahi ziyada sabaq seekh sakte hain,positive
649,650,falto court k chakar katne se ye acha hai,negative
5932,5933,unko shikst de ker roshan ne ye sabit ker diya tha  ke squash hi misr ki bartari ikhtetam ki taraf gamzen hai,positive
4154,4155, aik arsa tak nawaz sharif jaddah mein moqem rahay iss kay bad mulk mein jamhuryat ki bahali kay leye unhon nay mohtarma benazir bhutto kay sath milkar koshishon ka agaz keyah aur meshaq jamhuryat ki shakal mein aik tarykhi dasta wyz samnay layeh,negative
4555,4556,hazrat g hmari manzil tasbeeh khana hy,positive
846,847,hum apnay matches saray jeet jayay achay margin se or baqi teams k matches bariish ki nazar ho jayay,positive
3465,3466,ao logon ko stalk kartay hein!,negative
1197,1198,bagrt safi neh ahya yrh noon league k chmacga ha,negative
5875,5876,"mohammad hafeez: senior team ki zarorat hote hain, isi ke sath meri koshish hoti hai ke youngsters ko moqa don ta ke wo t20 se one day phir test team mein jagah banayein aur team ke kamm aate rahein, main ne 2 saal mein 12 se 13 nojawanon ko promote kiya, t20 mein mohammad irfan, zulfiqar babar, umar amin, haris sohal, raza hassan aur sohab maqsod ko laya, nasir jamsheed aur ahmed shehzad ka come back karaya, aaindah bhi ye silsila jari rakhon ga",positive
1452,1453,allah pak salamat rakhe.....,positive
4364,4365, jis mein inhonay lahore ki shakal badalne ki koshish ki khasosan najaiz tajawizat mein say bay shumar ko khatam kiya,positive
201,202,allah rehm kre behn per,positive
3242,3243,bt to achi salah k liye ho rahe h na s m b real page ap send krdin,positive
2596,2597,pakar liya tha aap k ciruit ko bachoon nay.,negative
3293,3294,ye kafar he polis waly,negative
288,289,i think shah mehmood qureshi ki wjja s...en ko ticket ni mila,negative
4146,4147,security khadshat k bais airport seal ,negative
2346,2347,lala ayaan mere kheyal me end pe koi twist hona jb jia mukamal mohabbat kr bethy gi,positive
1010,1011,pakistan ko ab tak 358 runs ki bartari hasil ,positive
3072,3073, jo corrupt hain saara saal jinke khilaf bolta raha ! ,negative
5622,5623,wo tou sbse pehle kaategi,negative
6086,6087,bhai page admin hoky update nae rahety had hogae ab yh bi awam btae to admin hny ka faida?,negative
3931,3932,jahil log,negative
2329,2330,2011 mein in ngo ko aik trust ki shakal de di gai jo ghareb bachon ko taleem aur sehat ki saholatein farham karti hai,positive
5213,5214,batein nhi khwaab bs khwabb.....khwaab khwabb reh jaatay hain...,negative
6269,6270,sharm karo pakistanio apny country ka bando ko he bura bura bol rhy ho .sharm karo. shame for you,negative
5295,5296, atemad ka vote hasil karne ke bad unhon ne dawa kiya ke main wozra uar beuoro crasi se teen mah mein nataij hasil karon ga,positive
3436,3437,salam dear bht he acha phon hy muje kal he rcvd hua hy thenk u daraz,positive
845,846,bhai jahil hain aap,negative
1211,1212, app ne bemisal jurat ka muzahira karte howe aik ghante mein dushman ke 43 siphiyon ko muat ke ghat utar kar un ke 4 tank tabah kar deye aur 38 foji qedi bana leye,positive
2134,2135,freshtake ko goli mar bus honk wala scene dkh :d,negative
2006,2007,"yara da kho de za om kharab kramm,sa spai e",negative
5414,5415,bazmi sahib akhiri waqat tak khafa rahe,negative
3416,3417,unhy jinsi toor br harasa krny ki kosis nhi blky aye roz unhy harasa kea jata hy.,negative
1493,1494,ubqari k live honay ka notification q nae milta,negative
5424,5425,acha hota ap meri call pick ker lete.,positive
659,660,tumhe watan ki hawaen salam kehti hen ,positive
838,839,skht lanat beta g ap py ,negative
5729,5730,ya allah eman kay sat sayhat or afiyat ata farma aameen,positive
1346,1347,"shame on u ..... all sooooooo called muslims .....dooob mro tum log or tum logo ko hm pr mussllat krny waly bsoch len ...kis ko vote dety hn n q? vote amaant hy diyantdaar muttqy logon ko laao ..... hdees e nbvy hy ,almr o maa mn ahbbaa, aadmy usy k saath ho ga jis k saath muhbbat krey gaa ......allah pak hmara khatma allah sy muhabbt krny walon k saath krey aameen... socho mrnaaa yaa rakho ...,. enna btshaa rbbika lashadeed ,, bey shak tery rbb ky pkr boht sakht hy ,,,",negative
4033,4034,go nawaz pansi do,negative
1015,1016,karachi k kai elaqo me gair qanooni maveshi mandiyan qaim intizamia khamosh ,negative
4936,4937,lady diana das (10) se zaid bare aur ban ul aqwami falahi idaron ke uhde daron mein shamil thein jin ke leye atyat jama karne ki sargarmiyon mein hissa lene ke elawa unhon ne un idaron ko apne zati sarmaye mein se bhi bari bari roqom di thein .,positive
3865,3866,sirf 2 saal bad he depp aur lorry mein alehdgi hogi,negative
829,830,billo kholy ge nawa katta,negative
5326,5327,tu hum prha he kab ,negative
4711,4712,yeh sab kam manzur khanzeer ka kam hay peshawar may belor shaheed kia bolchistan may siraj rahsani ko shaheed kia or banu may akram durani par hamla kia. ,negative
4337,4338,", mera bhi ahista ahista ab dil agaya hai is pr  pyare lgnay lge he yeh .... arsal ki ghalti nhi hai ",positive
5427,5428," inho ne mohammad ali jinnah his speeches and writing : an ambassador of unity : ke unwaan se jo kitaab likhi thi, use quaid e azam mohammad ali jinnah ki awwalin sawanah umri samjha jata tha, jis mein 1912 se 1917 ke dauran ki jane wali speeches aur writings ke hawale se quaid e azam ko zabardast khiraaj e tehseen pesh kiya gaya",positive
1029,1030,bhai baat tharak pan ki hoti to man leta. ye na manzoor na manzoor,negative
2320,2321,lekin peechay k bachoday tamashai dekhe ,negative
3778,3779,hahahahahaha bht khushi hoti :p,positive
6166,6167,tahum sarojini naidu haqiqi maddah darasal quaid e azam mohammad ali jinnah ki thin aur inho ne he quaid e azam ko â safeer e ittehad â ka khitab diya tha,positive
6285,6286,or bad qismati ye hai k allah ki 1 nhi manty ,negative
6224,6225,konsa jam session? merko nhi yaad,negative
5071,5072, jis tarha burro curacy mein apne hawari paida keye gaye isi tarha adliya mein ye sab se bari badqismati rahi hai,negative
5481,5482,ye tu wahan hain na pakistan main nahi kash hoti aj meray shohar bi zinda hotey meray sath hotey wo ye sab dekh kar dil bohat roya hai mera main dekhti rehay gayi aur meray shohar meray hathou main hi khatam ho gaye thay,negative
3891,3892,2 match jeet k ye b ragarny ki batain krny lgy,positive
5317,5318,zabardast mam ji,positive
2945,2946,pm ki janib se appeal mastarad kerne ki sifarish ,negative
2818,2819,khd hogi tu nalaik,negative
2924,2925,mashahllah. adil ki bohat bari yad aa rahi hai,positive
2687,2688,chal be chal kon hai ye..,negative
81,82, 14 november ko police nay inhein giraftar karliya,negative
2325,2326,uzma bandri tu nay jis sence may kaha mjy smjh lag gai.. bandrii,negative
5447,5448,jo hota achy k liye hota ha,positive
1332,1333, in ki gher mamooli karkardegi ne maqami kalbon ki tawajja hasil kar lit hi,positive
4379,4380,apne bachpan ke barey mein in ka kehna hai ke wo awail umer he se pukhta mazhabi aqaiyd rakhte the,positive
1071,1072,dua ki arz hy....,positive
1098,1099, garam hawa hindi art cinema mien nae tarz ki films ka aaghaz samjhi jati hai,positive
4999,5000,pakistan ne sire se practices match khela to unhon ne county team ki taraf se 95 runs bana dale,positive
6212,6213,ao chugliyaan krty hain,negative
1083,1084,is video me teacher handsome hai ,positive
2155,2156,heheh sahi khel gai ,negative
5140,5141,abhy chal ns babr na kitna zabrdast khala ha pora psl tum log kabhi khush na hona tul asal ma zardari jsa insan ka laiq ho,positive
809,810,bas ab insanoo ko tarah aik album banao apney gorey ko wapas bulao aor shuru hojao,positive
208,209,allah in ko lambi zindagi dy,positive
550,551, bharte bharte 1958 mein marfiya ka istemal karne lage,negative
5810,5811,mangopir se 1 shaks ki lash baramad ,negative
1995,1996,bal ke agar yeh kaha jae ke sylvester stallone ka naam he action films ki kamiyabi ki zamanat hai to ghalat na ho ga,positive
1885,1886,mushtaq manhoos ki misaal aisi ha jaisay kehtay hain dhobi ka kutta ghar ka nah ghaat ka,negative
4948,4949,3 week tak new york ke aik park mein raat basar karne ke bad inhe bus stop par aik film audition ke liye diya gaya poster nazar aaya,negative
4097,4098,koi umeed mar nahi atti koi soorat nazar nai ati,negative
3648,3649,very good,positive
2932,2933,design kr k teachers ko de denge,positive
1257,1258,left hand se khelne wale stylish batsmen ka tazkara ho to baat pakistan ke mayanaaz opening batsmen saeed anwar tak zaroor pohanchegi,positive
4763,4764,logon nay do teen cheekhay kya maari aunty tou shaat he hogaye ,negative
746,747,ask acha phone hai is price range mein or achi market value hai it's good,positive
3335,3336,yon university campus mein aaye roz tashaddud ka silsilah shuro hogaya,negative
2308,2309,un parh jahil supporter!!isey corruption ki abc tak maloom na hogii!,negative
3652,3653,kal to maara tha ,negative
6284,6285,"mujhe kya pata, dost nahi banati itnay zyda tumhari tarah:)",negative
2096,2097,acahanak muhajjir ki itni izzat itna khayal karachi ka yeh pechlaye 5 saal main su rahey thaye???,negative
591,592,apni 2 films chalte chalte aur kal ho na ho 2003 ke dauran wo back bone ki shaded takleef london mein surgery karani parhi shahrukh khan  actress juhi chawla ke sath shirakatdari mein aik film company bhi chala rahe hain,negative
2515,2516,hum baaz auqaat aam dagar se hat kar  apni nakamiyon se bhi waisi he mohabbat kar sakte hain  jaisi ke kamiyabiyon se karte hain,positive
2546,2547,jalsay reliyan naray shuro ,positive
361,362,"masajid aur imam bargahon mein namaziyon par goliyan, bomb hamla waghairah qatal o gharat ki inteha kar di jati hai, jis par inayat hussain bhatti ne barwaqat qayam e aman ke leye aik jamat banai jis ka naam almi aman conference rakha gaya",positive
2774,2775,beshak,positive
774,775, chaudhry aslam ka naam talban aur inteha pasandon ke leye bhi dehshat ki alamat samjha jata,positive
1329,1330,jo wahan afia k sath ho raha h ye yahan apni behn betiyn k sath b yehi krty hyn.,negative
3189,3190,"1970 mein middle sixes ke phel 8 batsmanon ko pavilion ki rah dikhai nawan (9th)bhi un ka shikar ban jata agar robin jackman, jihon ne akhiri 2 khilari out kiye, un ki bowl par aasan catch na gira dete",positive
87,88,jab ke inho ne test mein 2 aur one day mein bhi 2 hat ricks ki hain,positive
6133,6134,alaa bani ha ,positive
6005,6006,:d leh yahan kon sa mela dakhne aya hn men jo baith k dakhon peechay walon ko nazar ni aa raha :d,negative
2360,2361,wahan ke teachers ki raey thi ke bukhari ka ilm is qadar farakh aur wasee-o-baseet hai ke aik angrez ke liye bhi itna ilm is umar mein rakhna kam-o-besh na mumkin hai,positive
241,242, 3 saal ki umer mein inho ne french language aur piano bajane ki classes mein admission le liya tha,positive
147,148,allah lambi zindagi or sehat ata farmaye.,positive
427,428,abhi tou bht zulm sehna hai :'),negative
1223,1224,"in mein sheriyon ko khush haali, azadi, masawat, izzat e nafas jise bunyadi hoqoq shamil hain",positive
5756,5757,beshak,positive
2381,2382,lanat in per beshumar,negative
4151,4152, tamam hukumaton ki taraf say unhain aik mujrim sabit karnay ki koshish ki gaie hai,negative
9,10,akki khanyani k tum ....... v good wesy tum shkll sy bhi khesiani billi kgti ho,negative
4231,4232,lanat hai,negative
1163,1164, app ki raham dili aur darya dili apni aik shorat rakhti hai,positive
518,519,maripor me police ki karwai 2 lgw molah zubir group karnede giriftar ,negative
3540,3541,istimal kiya acha laga kafi acha face wash hai,positive
5673,5674,acha product hai mein bad mein bhi use karunga,positive
4900,4901,love this song,positive
5692,5693,alhamdulillah me kamyab aurat,positive
3618,3619,phly chali jati pr 4 sal phly ye umed chor di thð,negative
123,124,khusre ko band karo fori. ye bohat chawl ha,negative
1507,1508,zero point k bad se bhi agy jayengy ka jawab ,positive
